firmaid,company_name,business_label,street,postal_code,city,address,phones,email,all_emails,website,all_websites,states_seen,wko_state_record_count,profile_url
68b02cd4-131f-40ef-830c-6d40b6e3a69c,P&L Immobilien GmbH,,Praterstraße 41/16,1020,Wien,Praterstraße 41/16 1020 Wien,,,,,,wien,1,https://firmen.wko.at/pundl-immobilien-gmbh/wien/?firmaid=68b02cd4-131f-40ef-830c-6d40b6e3a69c&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
46da88eb-f069-4064-b88b-15fcbdad5417,P&M Immobilien GmbH,,Waldburgstraße 8,6714,Nüziders,Waldburgstraße 8 6714 Nüziders,05552/33%206%2055,patrick@piccol.vol.at,patrick@piccol.vol.at,,,vorarlberg,1,https://firmen.wko.at/pundm-immobilien-gmbh/vorarlberg/?firmaid=46da88eb-f069-4064-b88b-15fcbdad5417&standortid=8&standortname=vorarlberg%20%28bundesland%29&suchbegriff=immobilienverwalter
3d5db5ed-13ba-437a-acd3-5d43f080f3fe,P17 Immobilienservice GmbH,,Neuschönauer Hauptstraße 32,4400,Steyr,Neuschönauer Hauptstraße 32 4400 Steyr,,,,,,oberösterreich,1,https://firmen.wko.at/p17-immobilienservice-gmbh/ober%c3%b6sterreich/?firmaid=3d5db5ed-13ba-437a-acd3-5d43f080f3fe&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
b6db4af7-570b-4e2f-8331-511db0c33f7c,P4R management e.U.,,Peter Johann-Platz 6,2632,St.Valentin-Landschach,Peter Johann-Platz 6 2632 St.Valentin-Landschach,,p4r@gmx.at,p4r@gmx.at,,,niederösterreich,1,https://firmen.wko.at/p4r-management-eu/nieder%c3%b6sterreich/?firmaid=b6db4af7-570b-4e2f-8331-511db0c33f7c&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
6f77e8b8-4109-46d6-ac85-12ad559c2ce4,Palladio Immobilien GmbH,http://www.palladio-immobilien.at,Münzwardeingasse 2/3,1060,Wien,Münzwardeingasse 2/3 1060 Wien,+43%201%2090%20431%2090,office@palladio-immobilien.at,office@palladio-immobilien.at,http://www.palladio-immobilien.at/,http://www.palladio-immobilien.at/,wien,1,https://firmen.wko.at/palladio-immobilien-gmbh/wien/?firmaid=6f77e8b8-4109-46d6-ac85-12ad559c2ce4&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
8fc19df8-49cf-4b6a-9ba8-57b7b07a70a3,PANREAL GmbH,,Esterhazyplatz 5,7000,Eisenstadt,Esterhazyplatz 5 7000 Eisenstadt,,,,,,burgenland,1,https://firmen.wko.at/panreal-gmbh/burgenland/?firmaid=8fc19df8-49cf-4b6a-9ba8-57b7b07a70a3&standortid=9&standortname=burgenland%20%28bundesland%29&suchbegriff=immobilienverwalter
dd99d9ff-ca2a-4710-91a0-1cfa34b4bb13,Park & Control PAC Austria GmbH,,Wagramer Straße 252,1220,Wien,Wagramer Straße 252 1220 Wien,,,,,,wien,1,https://firmen.wko.at/park-und-control-pac-austria-gmbh/wien/?firmaid=dd99d9ff-ca2a-4710-91a0-1cfa34b4bb13&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
1ef4b6ae-73be-43ae-a9d7-911b6d4a3b3a,Parkrecht Verwaltungs GmbH,,Hauptstraße 4 (Bürogebäude),4040,Linz,Hauptstraße 4 (Bürogebäude) 4040 Linz,,,,,,oberösterreich,1,https://firmen.wko.at/parkrecht-verwaltungs-gmbh/ober%c3%b6sterreich/?firmaid=1ef4b6ae-73be-43ae-a9d7-911b6d4a3b3a&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
937d824e-9add-4ba3-9df6-8ed28c71a531,"Patricia Alice Malloth, M.A.",,Buchengasse 12,2333,Leopoldsdorf,Buchengasse 12 2333 Leopoldsdorf,,,,,,niederösterreich,1,https://firmen.wko.at/patricia-alice-malloth-ma/nieder%c3%b6sterreich/?firmaid=937d824e-9add-4ba3-9df6-8ed28c71a531&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
39458843-151c-4a26-9b69-f9430aa6a1a5,Patrick Gigler,,Unterberg 25a,6111,Volders,Unterberg 25a 6111 Volders,6641426569,p.gigler@tirolrealestate.com,p.gigler@tirolrealestate.com,,,tirol,1,https://firmen.wko.at/patrick-gigler/tirol/?firmaid=39458843-151c-4a26-9b69-f9430aa6a1a5&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter
87b427f7-bf15-4a56-a543-c6790d0ddf2a,Patrick Moser,aktuell ruhend gemeldet,"Passauer Platz 5/3, Tür 27",1010,Wien,"Passauer Platz 5/3, Tür 27 1010 Wien",,,,,,wien,1,https://firmen.wko.at/patrick-moser/wien/?firmaid=87b427f7-bf15-4a56-a543-c6790d0ddf2a&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
20e487cf-5085-4ef6-8e97-276f81c75346,Paul Josef Herzog,Immobiliensachverständigenbüro,Bsuch 201,5760,Saalfelden,Bsuch 201 5760 Saalfelden,43-664-5364288,herzog.paul@sbg.at,herzog.paul@sbg.at,https://www.sv-herzog.at/,https://www.sv-herzog.at/,salzburg,1,https://firmen.wko.at/paul-josef-herzog-immobiliensachverst%c3%a4ndigenb%c3%bcro/salzburg/?firmaid=20e487cf-5085-4ef6-8e97-276f81c75346&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter
3f31c415-ce32-4c4f-93dd-4e5e7cc9e033,PAUSCHENWEIN immobilien GmbH & Co KG,,St. Stefan ob Stainz 16 (Ärztezentrum),8511,St.Stefan o.Stainz,St. Stefan ob Stainz 16 (Ärztezentrum) 8511 St.Stefan o.Stainz,,,,,,steiermark,1,https://firmen.wko.at/pauschenwein-immobilien-gmbh-und-co-kg/steiermark/?firmaid=3f31c415-ce32-4c4f-93dd-4e5e7cc9e033&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
a5797912-9ea6-4340-bb23-994d5dcb4390,PDS Personal and Defence Solutions GmbH,,"Lobzeile 18, Tür 3",7000,Eisenstadt,"Lobzeile 18, Tür 3 7000 Eisenstadt",,,,,,burgenland,1,https://firmen.wko.at/pds-personal-and-defence-solutions-gmbh/burgenland/?firmaid=a5797912-9ea6-4340-bb23-994d5dcb4390&standortid=9&standortname=burgenland%20%28bundesland%29&suchbegriff=immobilienverwalter
c56af068-3acc-427d-9ac0-3041de9ff604,Pecosa Property GmbH,http://www.pecosa.at,Döblinger Hauptstraße 32/GL2,1190,Wien,Döblinger Hauptstraße 32/GL2 1190 Wien,+43-676-3001703,p.fuehrer@pecosa.at,p.fuehrer@pecosa.at,http://www.pecosa.at/,http://www.pecosa.at/,wien,1,https://firmen.wko.at/pecosa-property-gmbh/wien/?firmaid=c56af068-3acc-427d-9ac0-3041de9ff604&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
3e4c2e75-3c45-44fd-8d12-0f9d4187880e,Pehn & Partner GmbH,,"Kaiser Franz Joseph-Ring 5, Top 1 (Hauptgebäude)",2500,Baden,"Kaiser Franz Joseph-Ring 5, Top 1 (Hauptgebäude) 2500 Baden",,,,,,niederösterreich,1,https://firmen.wko.at/pehn-und-partner-gmbh/nieder%c3%b6sterreich/?firmaid=3e4c2e75-3c45-44fd-8d12-0f9d4187880e&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
607beb38-7a21-4228-b850-69dba9439840,PEMA Real Estate Services GmbH,,Stock-im-Eisen-Platz 3,1010,Wien,Stock-im-Eisen-Platz 3 1010 Wien,,,,,,wien,1,https://firmen.wko.at/pema-real-estate-services-gmbh/wien/?firmaid=607beb38-7a21-4228-b850-69dba9439840&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
d680fd59-77df-4d42-bd5f-47d77ed171db,PEMA Real Estate Services GmbH,https://pema-realestateservices.at,Herzog-Friedrich-Straße 10,6020,Innsbruck,Herzog-Friedrich-Straße 10 6020 Innsbruck,+43%20(0)1890276412,realestateservices@pema.at,realestateservices@pema.at,https://pema-realestateservices.at/,https://pema-realestateservices.at/,tirol,1,https://firmen.wko.at/pema-real-estate-services-gmbh-pema-real-estate-services-gmbh/tirol/?firmaid=d680fd59-77df-4d42-bd5f-47d77ed171db&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter
3d804e84-7478-46ed-ae51-1495dded8dcb,PENTAPLUS Immobilienverwaltungs- gesellschaft mbH,,"Glockengasse 4, Tür 105",1020,Wien,"Glockengasse 4, Tür 105 1020 Wien",,,,,,wien,1,https://firmen.wko.at/pentaplus-immobilienverwaltungs-gesellschaft-mbh/wien/?firmaid=3d804e84-7478-46ed-ae51-1495dded8dcb&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
04b15dea-e5f6-4116-8604-c497a552cbab,PER Immobilien GmbH,,Bergerndorf 26,4600,Thalheim bei Wels,Bergerndorf 26 4600 Thalheim bei Wels,,,,,,oberösterreich,1,https://firmen.wko.at/per-immobilien-gmbh/ober%c3%b6sterreich/?firmaid=04b15dea-e5f6-4116-8604-c497a552cbab&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
1aa51ffc-121f-43eb-b960-1e8795390e81,Peschak Immobilien GmbH,,Elsbeerstraße 11,2522,Oberwaltersdorf,Elsbeerstraße 11 2522 Oberwaltersdorf,,,,,,niederösterreich,1,https://firmen.wko.at/peschak-immobilien-gmbh/nieder%c3%b6sterreich/?firmaid=1aa51ffc-121f-43eb-b960-1e8795390e81&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
672130c5-2a15-4648-8679-0dc7f37c3628,Peter Robert Nemeth,"Gebäudeverwaltung, Realitätenkanzlei,",+431402 40 40-0,0699,/ 1 402 40 40,+431402 40 40-0 0699 / 1 402 40 40,+431402%2040%2040-0 | 0699%20/%201%20402%2040%2040,peter.nemeth@peter-nemeth.at,peter.nemeth@peter-nemeth.at,http://www.peter-nemeth.at/,http://www.peter-nemeth.at/,wien,1,https://firmen.wko.at/peter-robert-nemeth-geb%c3%a4udeverwaltung-realit%c3%a4tenkanzlei/wien/?firmaid=672130c5-2a15-4648-8679-0dc7f37c3628&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
c27ba3cb-bce7-4900-8d15-2e895166c0f7,Peter Robert Nemeth,"Gebäudeverwaltung, Realitätenkanzlei,",+431402 40 40-0,0699,/ 1 402 40 40,+431402 40 40-0 0699 / 1 402 40 40,+431402%2040%2040-0 | 0699%20/%201%20402%2040%2040,peter.nemeth@peter-nemeth.at,peter.nemeth@peter-nemeth.at,http://www.peter-nemeth.at/,http://www.peter-nemeth.at/,wien,1,https://firmen.wko.at/peter-robert-nemeth-geb%c3%a4udeverwaltung-realit%c3%a4tenkanzlei/wien/?firmaid=c27ba3cb-bce7-4900-8d15-2e895166c0f7&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
27bfef95-970c-4b0d-be54-b6135db7f6dd,Peter Rudolf Lang,,Obere Hauptstraße 10,2222,Bad Pirawarth,Obere Hauptstraße 10 2222 Bad Pirawarth,,,,,,niederösterreich,1,https://firmen.wko.at/peter-rudolf-lang/nieder%c3%b6sterreich/?firmaid=27bfef95-970c-4b0d-be54-b6135db7f6dd&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
7dabe413-224e-47cc-a527-a15e5a27014d,Peter und Oliver Nemeth Gebäudeverwaltung-Realitätenkanzlei OG,,Kolingasse 11/13,1090,Wien,Kolingasse 11/13 1090 Wien,,,,,,wien,1,https://firmen.wko.at/peter-und-oliver-nemeth-geb%c3%a4udeverwaltung-realit%c3%a4tenkanzlei-og/wien/?firmaid=7dabe413-224e-47cc-a527-a15e5a27014d&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
b1fd37f0-c5b7-436b-a701-8c343af4e108,Peter Wuk Gesellschaft m.b.H.,http://www.immowuk.at,Heinestraße 1,1020,Wien,Heinestraße 1 1020 Wien,01%20214%2025%2041%200,office@immowuk.at,office@immowuk.at,http://www.immowuk.at/,http://www.immowuk.at/,wien,1,https://firmen.wko.at/peter-wuk-gesellschaft-mbh/wien/?firmaid=b1fd37f0-c5b7-436b-a701-8c343af4e108&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
9e72afe3-b9d5-4d43-a79f-a30f191a1148,Petra Claudia Grünhut,Akzentreal Hausverwaltung und Immobilienvermittlung,Am Krautgarten 22/Haus 5,1220,Wien,Am Krautgarten 22/Haus 5 1220 Wien,+4369918041920 | +43%20699%2018041920,akzentreal@outlook.at,akzentreal@outlook.at,http://www.akzentreal.eu/,http://www.akzentreal.eu/,wien,1,https://firmen.wko.at/petra-claudia-gr%c3%bcnhut-akzentreal-hausverwaltung-und-immobilienvermittlung/wien/?firmaid=9e72afe3-b9d5-4d43-a79f-a30f191a1148&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
a388274a-fc51-4269-8ea7-896cfcdb56ea,Petra Friedrich,,"Hanns-Koren-Ring 42, Tür 6",8054,Graz,"Hanns-Koren-Ring 42, Tür 6 8054 Graz",,,,,,steiermark,1,https://firmen.wko.at/petra-friedrich/steiermark/?firmaid=a388274a-fc51-4269-8ea7-896cfcdb56ea&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
bfd2eaaf-37e3-492c-9314-6f70ae48c8db,Petra Hoyos,,Gymnasiumstraße 62/17,1190,Wien,Gymnasiumstraße 62/17 1190 Wien,,,,,,wien,1,https://firmen.wko.at/petra-hoyos/wien/?firmaid=bfd2eaaf-37e3-492c-9314-6f70ae48c8db&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
b208d635-d41e-4418-b182-2c3138ba4e86,Petra Lackner,,Germergasse 27/14,2500,Baden,Germergasse 27/14 2500 Baden,02252/%2089748,hv-petra.lackner@inode.at,hv-petra.lackner@inode.at,,,niederösterreich,1,https://firmen.wko.at/petra-lackner/nieder%c3%b6sterreich/?firmaid=b208d635-d41e-4418-b182-2c3138ba4e86&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
593dff4f-bfe3-4520-8ceb-9b936fad3579,Petzenhauser GmbH,,Sterlingerstraße 1,8295,St.Johann/Haide,Sterlingerstraße 1 8295 St.Johann/Haide,,,,,,steiermark,1,https://firmen.wko.at/petzenhauser-gmbh/steiermark/?firmaid=593dff4f-bfe3-4520-8ceb-9b936fad3579&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
e54deabc-5605-4baf-9951-97238d50e106,PF Holding FlexCo,,Franz-Resch-Gasse 11,3200,Ober-Grafendorf,Franz-Resch-Gasse 11 3200 Ober-Grafendorf,,,,,,niederösterreich,1,https://firmen.wko.at/pf-holding-flexco/nieder%c3%b6sterreich/?firmaid=e54deabc-5605-4baf-9951-97238d50e106&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
bf3ddd49-5f64-400f-896d-ff1274d21824,PFG Liegenschaftsbewirtschaftungs GmbH & Co KG,,Schottenring 30,1010,Wien,Schottenring 30 1010 Wien,,,,,,wien,1,https://firmen.wko.at/pfg-liegenschaftsbewirtschaftungs-gmbh-und-co-kg/wien/?firmaid=bf3ddd49-5f64-400f-896d-ff1274d21824&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
e3a6e719-cf2f-4fae-baa7-66ed02613d23,PFG Liegenschaftsbewirtschaftungs GmbH &Co KG,,Kasernenstraße 1,5071,Wals-Siezenheim,Kasernenstraße 1 5071 Wals-Siezenheim,,,,,,salzburg,1,https://firmen.wko.at/pfg-liegenschaftsbewirtschaftungs-gmbh-undco-kg/salzburg/?firmaid=e3a6e719-cf2f-4fae-baa7-66ed02613d23&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter
3ed9305f-93ae-4e7a-909b-09fd0f99261a,PHE Immodevelopment KG,,Unterer Schreiberweg 38/1A,1190,Wien,Unterer Schreiberweg 38/1A 1190 Wien,+4318904171 | +436505435435,herbert.putz@hpiconsult.at,herbert.putz@hpiconsult.at,,,wien,1,https://firmen.wko.at/phe-immodevelopment-kg/wien/?firmaid=3ed9305f-93ae-4e7a-909b-09fd0f99261a&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
fddb2225-523d-4868-8982-5c4ddd9b3a80,Phil Gabriel Marius Freimüller,,Max-Winter-Platz 9,1020,Wien,Max-Winter-Platz 9 1020 Wien,,,,,,wien,1,https://firmen.wko.at/phil-gabriel-marius-freim%c3%bcller/wien/?firmaid=fddb2225-523d-4868-8982-5c4ddd9b3a80&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
d4ace399-4591-476c-85ee-4338a9f62e4d,Philip Gottfried Steinkogler,Immobilien Philip Steinkogler,Ebenzweierstraße 34,4813,Altmünster,Ebenzweierstraße 34 4813 Altmünster,+43%207612%2089232 | +43%20664%204233740,p.steinkogler@remax-traunsee.at,p.steinkogler@remax-traunsee.at,http://www.remax-traunsee.at/,http://www.remax-traunsee.at/,oberösterreich,1,https://firmen.wko.at/philip-gottfried-steinkogler-immobilien-philip-steinkogler/ober%c3%b6sterreich/?firmaid=d4ace399-4591-476c-85ee-4338a9f62e4d&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
c449253e-08d2-4ad2-8391-d4e8b621ed8d,Philipp Beck,,Dornbacher Straße 92/1,1170,Wien,Dornbacher Straße 92/1 1170 Wien,,,,,,wien,1,https://firmen.wko.at/philipp-beck/wien/?firmaid=c449253e-08d2-4ad2-8391-d4e8b621ed8d&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
6a41d47a-434f-4ba1-859a-7fe68320562e,Phillipp Immobilien - HausverwaltungGmbH,http://www.phillipp.at,Karl-Mauracher-Weg 40,6263,Fügen,Karl-Mauracher-Weg 40 6263 Fügen,+43%20(0)%205288%2063263,immobilien@phillipp.at,immobilien@phillipp.at,http://www.phillipp.at/,http://www.phillipp.at/,tirol,1,https://firmen.wko.at/phillipp-immobilien-hausverwaltunggmbh/tirol/?firmaid=6a41d47a-434f-4ba1-859a-7fe68320562e&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter
b5adf4f5-5a76-4802-be81-400203013c67,Phorus Management GmbH,http://www.phorusman.com,Julius-Raab-Platz 4/4,1010,Wien,Julius-Raab-Platz 4/4 1010 Wien,+43%20699%2018115181,office@phorusman.com,office@phorusman.com,http://www.phorusman.com/,http://www.phorusman.com/,wien,1,https://firmen.wko.at/phorus-management-gmbh/wien/?firmaid=b5adf4f5-5a76-4802-be81-400203013c67&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
d717f443-c83c-4e11-90cb-283b7e346bb3,PIANO NOBILE IMMOBILIEN e.U.,,Thimiggasse 64/7,1180,Wien,Thimiggasse 64/7 1180 Wien,,,,,,wien,1,https://firmen.wko.at/piano-nobile-immobilien-eu/wien/?firmaid=d717f443-c83c-4e11-90cb-283b7e346bb3&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
8e2fb242-628e-4c68-824c-f4c16751f4c3,PIK SÜD GMBH,,Untere Hauptstraße 27,7410,Loipersdorf-Kitzladen,Untere Hauptstraße 27 7410 Loipersdorf-Kitzladen,,,,,,burgenland,1,https://firmen.wko.at/pik-s%c3%9cd-gmbh/burgenland/?firmaid=8e2fb242-628e-4c68-824c-f4c16751f4c3&standortid=9&standortname=burgenland%20%28bundesland%29&suchbegriff=immobilienverwalter
1b94a864-0632-43f4-bea9-935376c4e5dc,Pilger Facility Management GmbH,PILGER FACILITY MANAGEMENT GMBH,Hauptplatz 17,8010,Graz,Hauptplatz 17 8010 Graz,0316-816%20224-11,office@pfm.at,office@pfm.at,http://www.pfm.at/,http://www.pfm.at/,steiermark,1,https://firmen.wko.at/pilger-facility-management-gmbh-pilger-facility-management-gmbh/steiermark/?firmaid=1b94a864-0632-43f4-bea9-935376c4e5dc&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
342a80cf-396a-4caf-bd49-21fe98f4d993,Pinetz Holding GmbH,,Zeile 69(Wohnhaus),7132,Frauenkirchen,Zeile 69(Wohnhaus) 7132 Frauenkirchen,,,,,,burgenland,1,https://firmen.wko.at/pinetz-holding-gmbh/burgenland/?firmaid=342a80cf-396a-4caf-bd49-21fe98f4d993&standortid=9&standortname=burgenland%20%28bundesland%29&suchbegriff=immobilienverwalter
db4f8dd0-9b3e-4024-8e45-ad25d007ffe4,PKomm - Pressbaumer Kommunal GmbH,,Hauptstraße 70,3021,Pressbaum,Hauptstraße 70 3021 Pressbaum,,,,,,niederösterreich,1,https://firmen.wko.at/pkomm-pressbaumer-kommunal-gmbh/nieder%c3%b6sterreich/?firmaid=db4f8dd0-9b3e-4024-8e45-ad25d007ffe4&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
26787a55-139b-42e5-9820-2ad9c785465a,place2live GmbH,,Am Tabor 19/2/2,1020,Wien,Am Tabor 19/2/2 1020 Wien,,,,,,wien,1,https://firmen.wko.at/place2live-gmbh/wien/?firmaid=26787a55-139b-42e5-9820-2ad9c785465a&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
57227830-ce1e-4e1d-bfcc-10f3403a8af2,PLANK MACHEK Elisabeth Christoph Immobilienverwaltungen Gesellschaft m.b.H.,,Hörlgasse 6,1090,Wien,Hörlgasse 6 1090 Wien,01/319%2098%2013,office@christoph-immo.at,office@christoph-immo.at,,,wien,1,https://firmen.wko.at/plank-machek-elisabeth-christoph-immobilienverwaltungen-gesellschaft-mbh/wien/?firmaid=57227830-ce1e-4e1d-bfcc-10f3403a8af2&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
edeced92-e158-4d2a-bb71-12c83aa3d684,Plansee Group Functions Austria GmbH,https://plansee-group.com/de,Metallwerk-Plansee-Straße 71,6600,Breitenwang,Metallwerk-Plansee-Straße 71 6600 Breitenwang,+43%205672%20600%200,info@plansee-group.com,info@plansee-group.com,https://plansee-group.com/de,https://plansee-group.com/de,tirol,1,https://firmen.wko.at/plansee-group-functions-austria-gmbh/tirol/?firmaid=edeced92-e158-4d2a-bb71-12c83aa3d684&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter
ac6e83e0-6c6c-4fa2-ad05-b9246579b491,Plan² - Architektur und Projektmanagement GmbH,1 Zertifikat,Dadlergasse 20-22/1/G5,1150,Wien,Dadlergasse 20-22/1/G5 1150 Wien,,,,,,wien,1,https://firmen.wko.at/plan2-architektur-und-projektmanagement-gmbh/wien/?firmaid=ac6e83e0-6c6c-4fa2-ad05-b9246579b491&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
65fc917e-b44f-49d6-85cc-07082ae7e94d,Plasser ImmobilienVerwaltung e.U.,Planungsbüro,Athalerstraße 14,5122,Hochburg-Ach,Athalerstraße 14 5122 Hochburg-Ach,07727/4047,,,,,oberösterreich,1,https://firmen.wko.at/plasser-immobilienverwaltung-eu-planungsb%c3%bcro/ober%c3%b6sterreich/?firmaid=65fc917e-b44f-49d6-85cc-07082ae7e94d&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
40e4e9ec-0fb4-4148-923a-212502c5a7b4,PM 8 GmbH,,Landesstraße 23,5302,Henndorf am Wallersee,Landesstraße 23 5302 Henndorf am Wallersee,,,,,,salzburg,1,https://firmen.wko.at/pm-8-gmbh/salzburg/?firmaid=40e4e9ec-0fb4-4148-923a-212502c5a7b4&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter
63d2ff36-2d86-4a01-92d0-4697fc86a87d,PMV Immobilien Management GmbH,,Arsenal 1/VI,1030,Wien,Arsenal 1/VI 1030 Wien,,,,,,wien,1,https://firmen.wko.at/pmv-immobilien-management-gmbh/wien/?firmaid=63d2ff36-2d86-4a01-92d0-4697fc86a87d&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
b7d547fd-1606-41ca-8510-d2c5c3a4025e,PMV Immobilien Management GmbH,,Paulanergasse 15,1040,Wien,Paulanergasse 15 1040 Wien,,,,,,wien,1,https://firmen.wko.at/pmv-immobilien-management-gmbh/wien/?firmaid=b7d547fd-1606-41ca-8510-d2c5c3a4025e&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
c4916f64-6ef3-4734-bb82-7f766585b87d,PMV Immobilien Management GmbH,,"Liebermannstraße, F 05/Top 102",2345,Brunn am Gebirge,"Liebermannstraße, F 05/Top 102 2345 Brunn am Gebirge",,,,,,niederösterreich,1,https://firmen.wko.at/pmv-immobilien-management-gmbh/nieder%c3%b6sterreich/?firmaid=c4916f64-6ef3-4734-bb82-7f766585b87d&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
a4302778-6d36-4b34-87cd-d36fed8e76c6,PMV Immobilien Management GmbH,,Bahnhofstraße 16,9800,Spittal/Drau,Bahnhofstraße 16 9800 Spittal/Drau,,,,,,kärnten,1,https://firmen.wko.at/pmv-immobilien-management-gmbh/k%c3%a4rnten/?firmaid=a4302778-6d36-4b34-87cd-d36fed8e76c6&standortid=6&standortname=k%c3%a4rnten%20%28bundesland%29&suchbegriff=immobilienverwalter
cfe1a584-dea5-42c5-9a0a-ce30072334a0,Poetsch Immobilien GmbH,,Braunauer Straße 11,4950,Altheim,Braunauer Straße 11 4950 Altheim,,,,,,oberösterreich,1,https://firmen.wko.at/poetsch-immobilien-gmbh/ober%c3%b6sterreich/?firmaid=cfe1a584-dea5-42c5-9a0a-ce30072334a0&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
e55ce558-ce9d-4002-8a65-1bcdb834c351,Poetsch Immobilien GmbH,http://www.poetsch-immo.at,Gaisbergstraße 4a,5020,Salzburg,Gaisbergstraße 4a 5020 Salzburg,+43%20(0)664-88445910,office@poetsch-immo.at,office@poetsch-immo.at,http://www.poetsch-immo.at/,http://www.poetsch-immo.at/,salzburg,1,https://firmen.wko.at/poetsch-immobilien-gmbh-poetsch-immobilien-gmbh/salzburg/?firmaid=e55ce558-ce9d-4002-8a65-1bcdb834c351&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter
553af8c1-0d9d-4b43-9007-2637fa7ec7cc,Poetsch Immobilien GmbH,http://www.poetsch-immo.at,Habach 19,5321,Koppl,Habach 19 5321 Koppl,+43%20(0)664-88445910,office@poetsch-immo.at,office@poetsch-immo.at,http://www.poetsch-immo.at/,http://www.poetsch-immo.at/,salzburg,1,https://firmen.wko.at/poetsch-immobilien-gmbh-poetsch-immobilien-gmbh/salzburg/?firmaid=553af8c1-0d9d-4b43-9007-2637fa7ec7cc&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter
