company_name,website,domain,http_status,pages_crawled,employee_best_numeric_mention,employee_evidence_contexts,mentions_count
Phillipp Immobilien - HausverwaltungGmbH,http://www.phillipp.at/,phillipp.at,200,https://phillipp.at/ | https://phillipp.at/ueber-uns/,,,0
Phorus Management GmbH,http://www.phorusman.com/,phorusman.com,200,https://www.phorusman.com/ | https://www.phorusman.com/unternehmensprofil/,,,0
Pilger Facility Management GmbH,http://www.pfm.at/,pfm.at,200,https://www.pfm.at/,,,0
Plansee Group Functions Austria GmbH,https://plansee-group.com/de,plansee-group.com,200,https://plansee-group.com/de | https://plansee-group.com/de/unternehmen | https://plansee-group.com/de/unternehmen/ueber-uns | https://plansee-group.com/de/unternehmen/plansee-seminar | https://plansee-group.com/de/unternehmen/management-governance | https://plansee-group.com/de/unternehmen/historie,11120,"15 [exact] https://plansee-group.com/de/unternehmen :: Jobs EN DE FR BG IT PL ES ZH JA KO Menü Am Anfang war das Licht – heute sind wir überall Unsere Erfolgsgeschichte Paul Schwarzkopf gründete das Unternehmen im Jahr 1921 in Reutte in Tirol. 15 Mitarbeiter fertigten eine Handvoll Produkte, unter anderem Wolframdraht für die Lichtindustrie. Heute produzieren wir weit über 100.000 Produkte für tausende von Kunden aus zukunftsorientierten Indust || 11120 [exact] https://plansee-group.com/de/unternehmen/ueber-uns :: ützen die Unternehmensbereiche Plansee und Ceratizit mit zentralen Services in den Bereichen HR, IT, Einkauf, Controlling, Finanzen sowie weiteren Gruppenfunktionen. Plansee Group in Zahlen 11120 Mitarbeiter weltweit 240 Mio. Euro Investitionen 36 Produktions- standorte 2 , 35 Mrd. Euro Umsatz 30 % Neuprodukt- anteil 60 % Eigenkapital- quote 92 % Wolfram aus Recycling 98 % regenerativer Strom 3",2
Poetsch Immobilien GmbH,http://www.poetsch-immo.at/,poetsch-immo.at,200,https://www.poetsch-immo.at/ | https://www.poetsch-immo.at/ueber_uns/,,,0
PORR AG,http://www.porr-group.com/,porr-group.com,200,https://www.porr-group.com/ | https://www.porr-group.com/nachhaltigkeit/governance,,,0
PRETSCH Immobilientreuhand GmbH,https://www.pretsch.at/,pretsch.at,200,https://www.pretsch.at/ | https://www.pretsch.at/das-unternehmen/,,,0
PRISMA Zentrum für Standort- und Regionalentwicklung GmbH,https://www.prisma-zentrum.com/,prisma-zentrum.com,200,https://www.prisma-zentrum.com/ | https://www.prisma-zentrum.com/unternehmen | https://www.prisma-zentrum.com/unternehmen/zukunftorten-1 | https://www.prisma-zentrum.com/unternehmen/taetigkeitsfelder | https://www.prisma-zentrum.com/unternehmen/taetigkeitsfelder/quartiersentwicklung | https://www.prisma-zentrum.com/unternehmen/taetigkeitsfelder/impuls-und-technologiezentren,,,0
Prof Dr Thomas Keppert Immobilientreuhand GmbH,http://www.keppert.at/,keppert.at,200,https://www.keppert.at/ | https://www.keppert.at/team/,,,0
PROFECT Immobilienverwaltung GmbH.,http://www.profect.at/,profect.at,200,http://www.profect.at/,,,0
PROIMMO CONSULTING e.U.,https://www.proimmo-consulting.at/,proimmo-consulting.at,200,https://www.proimmo-consulting.at/ | https://www.proimmo-consulting.at/ | https://www.proimmo-consulting.at/karriere,,,0
proVentus Immobilienverwaltung - Stefan Langhammer e.U.,http://www.proventus.at/,proventus.at,200,https://www.proventus.at/ | https://www.proventus.at/ueber-uns,,,0
Pusta & Partner HausverwaltungsGmbH,https://www.pusta-partner.at/,pusta-partner.at,200,https://pusta-partner.at/ | https://pusta-partner.at/unternehmen/,,,0
PwC Advisory Services GmbH,http://www.pwc.com/at,pwc.com,200,https://www.pwc.at/ | https://www.pwc.at/de/dienstleistungen/unternehmensberatung/agile-consulting.html | https://www.pwc.at/de/dienstleistungen/unternehmensberatung/technology-consulting/starke-allianzen/cloud-transformation.html | https://www.pwc.at/de/dienstleistungen/unternehmensberatung/customer-centric-transformation.html | https://www.pwc.at/de/dienstleistungen/unternehmensberatung/finance-transformation.html | https://www.pwc.at/de/dienstleistungen/unternehmensberatung/portfolio-programme-change-management-ppm.html,,,0
Ralph Salzner Immobilientreuhänder GmbH,http://salzner.at/,salzner.at,200,https://www.salzner.at/ | https://www.salzner.at/team-salzner/,,,0
RE Immobilienverwaltung GmbH,https://www.real-est.at/,real-est.at,200,https://real-est.at/ | https://real-est.at/team/,,,0
Real Immobilien Treuhand GmbH,https://www.real-immobilien.at/,real-immobilien.at,200,https://www.real-immobilien.at/ | https://www.real-immobilien.at/ueber-uns/,,,0
Realbüro Dr. Schmid Gesellschaft m.b.H.,http://www.realbuero.at/,realbuero.at,200,https://realbuero.at/de/home.html | https://realbuero.at/de/ueber-uns.html | https://realbuero.at/de/team.html,,,0
RealIntent Immobilien GmbH.,http://www.realintent.at/,realintent.at,ERR,,,,0
Realitas GmbH,http://www.realitas.at/,realitas.at,200,https://www.mac-it.at/,,,0
REALITÄTEN - INVEST Immobilientreuhand- und Wohnbaugesellschaft m.b.H,http://www.realitaeten-invest.at/,realitaeten-invest.at,200,https://realitaeten-invest.at/,,,0
Realitäten Ofner GmbH,http://www.realitaeten-ofner.at/,realitaeten-ofner.at,200,https://www.realitaeten-ofner.at/ | https://www.realitaeten-ofner.at/ueber-uns/ | https://www.realitaeten-ofner.at/team/,,,0
Realitäten Perkonig Immobilientreuhand KG,http://www.realitaeten-perkonig.at/,realitaeten-perkonig.at,200,https://realitaeten-perkonig.at/,,,0
Realkanzlei Ferdinand König Gesellschaft m.b.H.,http://www.koenigimmobilien.at/,koenigimmobilien.at,200,https://www.koenigimmobilien.at/ | https://www.koenigimmobilien.at/karriere | https://www.koenigimmobilien.at/ueber-realkanzlei-koenig#1,,,0
Realkanzlei Wutzl GmbH,http://www.realkanzlei-wutzl.at/,realkanzlei-wutzl.at,200,https://www.realkanzlei-wutzl.at/ | https://www.realkanzlei-wutzl.at/team.html,,,0
Realset e.U.,http://realset.at/,realset.at,200,https://www.realset.at/ | https://www.realset.at/unser-team.html,,,0
Realverwaltung GmbH,http://stefan.rutter@rutter.at/,rutter.at,200,https://rutter.at/ | https://rutter.at/unternehmen/,100,100 [exact] https://rutter.at/ :: d nachhaltigen Handelsimmobilien. Das Portfolio umfasst mehr als 40 Retail Parks und Shopping Center mit einer vermietbaren Fläche von über 600.000 m². zahlen & fakten 2 Eigentümer 30 Jahre 100 Mitarbeiter 40 Retail Parks & Shopping Center 600.000 M² Retail - Fläche 1 MRD. Transaktions- Volumen RUTTER IMMOBILIEN GRUPPE Als kompetenter Partner des Handels ist die Rutter Immobilien Gruppe seit || 40 [exact] https://rutter.at/ :: chhaltigen Handelsimmobilien. Das Portfolio umfasst mehr als 40 Retail Parks und Shopping Center mit einer vermietbaren Fläche von über 600.000 m². zahlen & fakten 2 Eigentümer 30 Jahre 100 Mitarbeiter 40 Retail Parks & Shopping Center 600.000 M² Retail - Fläche 1 MRD. Transaktions- Volumen RUTTER IMMOBILIEN GRUPPE Als kompetenter Partner des Handels ist die Rutter Immobilien Gruppe seit übe,2
Referenz Immobilien GmbH,http://www.referenz-immobilien.at/,referenz-immobilien.at,200,https://www.referenz-immobilien.at/,,,0
Regelsberger Liegenschaftsverwaltungs GmbH,http://www.rlvg.at/,rlvg.at,200,https://www.rlvg.at/ | https://www.rlvg.at/team/ | https://www.rlvg.at/uber-uns/,,,0
Regina Stanger Immobilienverwaltung GmbH,http://www.hv-stanger.at/,hv-stanger.at,200,https://www.hv-stanger.at/ | https://www.hv-stanger.at/unternehmen,,,0
Reikersdorfer Hausverwaltung GmbH,http://www.reikersdorfer.at/,reikersdorfer.at,200,https://www.reikersdorfer.at/,,,0
Reindl Immobilien e.U.,http://www.remax-voecklabruck.at/,remax-voecklabruck.at,,,,,0
Reischauer Consulting GmbH,https://www.reischauer.at/,reischauer.at,200,https://www.reischauer.at/ | https://www.reischauer.at/ueber-uns | https://www.reischauer.at/events/business-breakfast-risikomanagement-bei-der-unternehmensnachfolge | https://www.reischauer.at/events/workshop-working-capital-quo-vadis-in-der-unternehmensfinanzierung | https://www.reischauer.at/wann-und-wie-wird-ein-unternehmen-bewertet | https://www.reischauer.at/unternehmensbewertung,,,0
REIWAG Facility Services GmbH,http://www.reiwag.com/,reiwag.com,200,https://www.reiwag.com/ | https://www.reiwag.com/unternehmen/organigramm | https://www.reiwag.com/unternehmen/laenderuebersicht | https://www.reiwag.com/unternehmen/zertifizierungen | https://www.reiwag.com/unternehmen/auszeichnungen | https://www.reiwag.com/unternehmen/mitgliedschaften,3500,3500 [exact] https://www.reiwag.com/ :: aubere Arbeit Gebäudereinigung Bleiben Sie gesund Raum- und Oberflächendesinfektion Alles unter Kontrolle Technisches Facility Management Interessiert? Jetzt anfragen! REIWAG Group 7 Länder 3.500 MitarbeiterInnen >2000 KundInnen über 7 Mio. m² betreute Flächen High Tech im modernen Facility Management Eine Drohne mit Wärmebildkamera wurde für die Überprüfung von Dächern und hohen Gebäude gekauft und,1
RES Immobilienverwaltung GmbH,http://www.res.at/,res.at,200,https://www.res.at/ | https://www.res.at/ | https://www.res.at/karriere,,,0
Reset Gruppe GmbH,http://www.reset-gruppe.at/,reset-gruppe.at,200,https://www.reset-reinigung.at | https://www.reset-reinigung.at/resetteam/,,,0
Revival Immobilien GmbH,http://www.revival-immo.at/,revival-immo.at,200,https://www.revival-immo.at/,,,0
Riccabona Immobilien GmbH,https://www.riccabona-immobilien.at/,riccabona-immobilien.at,200,https://www.riccabona-immobilien.at/ | https://www.riccabona-immobilien.at/das-unternehmen-riccabona-immobilien/,,,0
Richard Kvasnicka,http://www.kuk-immo.at/,kuk-immo.at,200,http://www.richies.at/kuk/ | http://www.richies.at/kuk/team.html,,,0
Riessbacher Hausverwaltung GmbH,https://www.riessbacher-hausverwaltung.at/,riessbacher-hausverwaltung.at,200,https://www.riessbacher-hausverwaltung.at/ | https://www.riessbacher-hausverwaltung.at/unternehmen | https://www.riessbacher-hausverwaltung.at/karriere,,,0
Rihacek RealitätenService GmbH,http://www.rihacek.cc/,rihacek.cc,200,http://www.rihacek.cc/willkommen/,,,0
RIMMO Prime Immobilienverwaltung GmbH,https://www.prime-immobilien.at/,prime-immobilien.at,200,https://www.prime-immobilien.at/,,,0
Rimo Immobilien GmbH,https://www.rimo.at/,rimo.at,200,https://www.rimo.at/ | https://www.rimo.at/unternehmen | https://www.rimo.at/unternehmen#kontakt | https://www.rimo.at/unternehmen#team,,,0
Rita Anna Kohler,http://www.kohler-immobilien.at/,kohler-immobilien.at,200,https://kohler-immobilien.at/ | https://kohler-immobilien.at/ueber-mich/,,,0
Robert Kalandra e.U.,http://www.kalandra.at/,kalandra.at,200,https://www.kalandra.at:443/ | https://www.kalandra.at:443/#ueberuns,,,0
RUBINUS Immobilien Management GmbH & Co KG,http://www.rubinus.com/,rubinus.com,200,https://rubinus.com/ | https://rubinus.com/ueberuns/,,,0
s IM Immobilien Management GmbH,https://www.s-im.at/,s-im.at,200,https://www.s-im.at/de/willkommen,,,0
S-COMMERZ Immobilienvermittlung GmbH,http://www.s-commerz.at/,s-commerz.at,200,https://www.s-commerz.at/ | https://www.s-commerz.at/ueber-uns/ | https://www.s-commerz.at/unser-team/,,,0
"S-Real, Realitätenvermittlungs- und -verwaltungs Gesellschaft m.b.H.",http://www.s-real.at/,s-real.at,,,,,0
S3G Immobilienverwaltung OG,http://www.s3g.at/,s3g.at,200,https://www.s3g.at/ | https://www.s3g.at/unser-team/,,,0
Sabo+Mandl & Tomaschek Immobilien GmbH,https://www.smt-immobilien.at/,smt-immobilien.at,200,https://www.smt-immobilien.at/ | https://www.smt-immobilien.at/team/ | https://www.smt-immobilien.at/team/ | https://www.smt-immobilien.at/geschichte/ | https://www.smt-immobilien.at/jobs/,,,0
Sabrina Sacher,http://www.die-hausverwalterin.at/,die-hausverwalterin.at,ERR,,,,0
Salinen Immobilien Gesellschaft m.b.H.,http://www.salinen.com/,salinen.com,200,https://www.salinen.com/de/ | https://www.salinen.com/de/unternehmen/salinen-gruppe/salinen-austria-ag/ | https://www.salinen.com/de/unternehmen/vorstand/ | https://www.salinen.com/de/unternehmen/logistik/ | https://www.salinen.com/de/unternehmen/qualitaetsmanagement/ | https://www.salinen.com/de/unternehmen/geschichte/,580,"580 [exact] https://www.salinen.com/de/unternehmen/salinen-gruppe/salinen-austria-ag/ :: en der Österreichischen Salinen Aktiengesellschaft, zu der ebenfalls die Salzwelten GmbH , die Salinen Beteiligungs GmbH und die Salinen Immobilien Gesellschaft m.b.H. gehören. Aktuell sind 580 Mitarbeiterinnen und Mitarbeiter in Österreich und den acht Vertriebsniederlassungen in Mittel- und Osteuropa beschäftigt. Die Salinen Austria AG ist erfolgreich mit Tochterunternehmen in den Ländern Italie",1
Salzburg Wohnbau GmbH,http://www.salzburg-wohnbau.at/,salzburg-wohnbau.at,200,https://www.salzburg-wohnbau.at/ | https://www.salzburg-wohnbau.at/unternehmensgruppe/ | https://www.salzburg-wohnbau.at/geschichte/,190,"190 [approx] https://www.salzburg-wohnbau.at/unternehmensgruppe/ :: innerhalb der Unternehmensgruppe und mit den Beteiligungsunternehmen können Synergien gezielt genutzt und Kompetenzen optimal gebündelt werden. Die Unternehmensgruppe beschäftigt insgesamt rund 190 Mitarbeiter. Inklusive Hausbesorger und Hausbetreuer sind mehr als 360 Fachkräfte im Einsatz. Gemeinsam bündeln wir unsere Kompetenzen, um innovative, nachhaltige und zukunftsfähige Lösungen für Wohnen || 50 [approx] https://www.salzburg-wohnbau.at/unternehmensgruppe/ :: r Hausbetreuung, Wohnungssanierung, Wartung und Instandhaltung der Liegenschaften bis hin zur Planung, Ausschreibung und Organisation von Neubauprojekten und Maßnahmen für Gebäudesanierung. Rund 50 Mitarbeiter betreuen aktuell mehr als 250 Objekte (Kommunalbauten, Wohnanlagen) in fast jeder zweiten Gemeinde im Bundesland Salzburg. Wohnbau Bayern 2017 wurde die Wohnbau Bayern GmbH als eigenständig || 190 [exact] https://www.salzburg-wohnbau.at/unternehmensgruppe/ :: rhalb der Unternehmensgruppe und mit den Beteiligungsunternehmen können Synergien gezielt genutzt und Kompetenzen optimal gebündelt werden. Die Unternehmensgruppe beschäftigt insgesamt rund 190 Mitarbeiter. Inklusive Hausbesorger und Hausbetreuer sind mehr als 360 Fachkräfte im Einsatz. Gemeinsam bündeln wir unsere Kompetenzen, um innovative, nachhaltige und zukunftsfähige Lösungen für Wohnen || 50 [exact] https://www.salzburg-wohnbau.at/unternehmensgruppe/ :: sbetreuung, Wohnungssanierung, Wartung und Instandhaltung der Liegenschaften bis hin zur Planung, Ausschreibung und Organisation von Neubauprojekten und Maßnahmen für Gebäudesanierung. Rund 50 Mitarbeiter betreuen aktuell mehr als 250 Objekte (Kommunalbauten, Wohnanlagen) in fast jeder zweiten Gemeinde im Bundesland Salzburg. Wohnbau Bayern 2017 wurde die Wohnbau Bayern GmbH als eigenständig",4
Satzer Immobilientreuhand e.U.,http://www.satzer-immobilien.at/,satzer-immobilien.at,200,https://www.satzer-immobilien.at/ | https://www.satzer-immobilien.at/team/,,,0
SAVONAROLA Baumanagement GmbH,http://www.savonarola.at/,savonarola.at,200,https://www.savonarola.at/ | https://www.savonarola.at/ueber-uns | https://www.savonarola.at/jobs,,,0
Schmied Immobilien KG,http://www.schmied-immobilien.at/,schmied-immobilien.at,ERR,,,,0
SCHNELLINGER Immobilientreuhänder GmbH,http://www.schnellinger.at/,schnellinger.at,200,https://schnellinger.at/,,,0
Schwarzataler Immobilien Treuhandgesellschaft m.b.H.,http://www.schwarzataler-immobilien.at/,schwarzataler-immobilien.at,200,https://schwarzataler-immobilien.at/ | https://schwarzataler-immobilien.at/ueber-uns/,,,0
Schönberg Immobilientreuhand GmbH,http://www.schoenberg-immobilien.at/,schoenberg-immobilien.at,200,https://www.schoenberg-immobilien.at/,,,0
SCHÖNHAUS Immobilien GmbH,http://www.schoenhaus.at/,schoenhaus.at,200,https://www.schoenhaus.at/ | https://www.schoenhaus.at/show_content.php?hid=8,,,0
SE Facility Management OG,http://www.se-facility.at/,se-facility.at,200,https://se-facility.at/,,,0
seeligsolutions e.U.,http://www.seeligsolutions.at/,seeligsolutions.at,200,https://www.seeligsolutions.at/,,,0
Seepark Weiden Verwaltungs- und Betriebsgesellschaft m.b.H.,http://www.seepark.at/,seepark.at,200,https://www.seepark.at/,,,0
Semmernegg Immobilien GmbH,https://www.immose.at/,immose.at,200,https://www.immose.at/,,,0
SERIA Immobilien & Treuhand GmbH,http://www.seria.at/,seria.at,200,https://seria.at/ | https://seria.at/ueber-uns/ | https://seria.at/team/ | https://seria.at/karriere/,,,0
SerioPro FlexCo,https://www.seriopro.at/,seriopro.at,200,https://seriopro.at/,,,0
Shopbörse Immoconsulting GmbH,http://www.shopboerse.at/,shopboerse.at,200,https://www.centerprise-group.com | https://www.centerprise-group.com/team/,,,0
SI-Schaflechner Immobilienverwaltung e.U.,http://www.si-verwaltung.at/,si-verwaltung.at,200,https://si-verwaltung.at/ | https://si-verwaltung.at/team/,,,0
Signitas Immobilien GmbH,https://signitas-immobilien.at/,signitas-immobilien.at,200,https://signitas-immobilien.at/ | https://signitas-immobilien.at/unternehmen-signitas-vb/,,,0
Silvia Bischof,https://hausverwaltung-silvia-bischof.at/,hausverwaltung-silvia-bischof.at,200,https://www.hausverwaltung-silvia-bischof.at/,,,0
SIMPLEX Immobilientreuhand GmbH,https://www.simplex.at/,simplex.at,200,https://www.simplex.at/,,,0
Sittler Consulting GmbH,http://www.sittler.at/,sittler.at,200,http://www.sittler.at/,,,0
SOB Bauträger GmbH,http://sob.co.at/,sob.co.at,200,https://www.sob.co.at/ | https://www.sob.co.at/unser-unternehmen/ | https://www.sob.co.at/immobilienmakler/maklerteam-kontakt/,,,0
Soller Immobilienverwaltung GmbH,https://soller-immobilienverwaltung.at/,soller-immobilienverwaltung.at,200,https://www.soller-immobilienverwaltung.at/ | https://www.soller-immobilienverwaltung.at/#consent-history,,,0
SPA & GOLF RESORT Bad Waltersdorf GmbH,http://www.golftherme.com/,golftherme.com,200,https://www.golftherme.com/,,,0
Spiegelfeld Immobilien GmbH,http://www.spiegelfeld.eu/,spiegelfeld.eu,200,https://www.spiegelfeld.eu/de/Home | https://www.spiegelfeld.eu/de/%C3%9Cber-uns/Das-Unternehmen | https://www.spiegelfeld.eu/de/%C3%9Cber-uns/Das-Unternehmen/Spiegelfeld-Kommunikation | https://www.spiegelfeld.eu/de/%C3%9Cber-uns/Das-Unternehmen/Team,,,0
Stefan Stocker,http://www.stefan-stocker.at/,stefan-stocker.at,200,http://www.stefan-stocker.at/,,,0
Steinbauer Bau- und Immobilientreuhand GmbH,http://www.steinbauer-bauimmo.at/,steinbauer-bauimmo.at,200,https://www.steinbauer-bauimmo.at/ | https://www.steinbauer-bauimmo.at/ueber-uns-steinbauer-bau-und-immobilien/,,,0
Steinbock Immobilien GmbH & CoKG,https://www.steinbock-immo.at/unternehmen.html,steinbock-immo.at,200,https://www.steinbock-immo.at/unternehmen.html | https://www.steinbock-immo.at/unternehmen/partner.html | https://www.steinbock-immo.at/jobs.html,,,0
Steiner & Wanner Wohnbau Gesellschaft mbH,http://steiner-wanner.at/,steiner-wanner.at,200,https://www.steiner-wanner.at/ | https://www.steiner-wanner.at/de/management.html,,,0
Steinkogler Immobilientreuhand GmbH,http://www.steinkogler-verwaltungen.at/,steinkogler-verwaltungen.at,200,https://steinkogler-verwaltungen.at/,,,0
Steirische Wirtschaftsförderungsgesellschaft m.b.H.,http://impulszentren.at/,impulszentren.at,200,https://www.sfg.at/ansiedeln-und-vernetzen/impulszentren/ | https://www.sfg.at/die-sfg/jobs-in-der-sfg-stellenangebote/ | https://www.sfg.at/unternehmen-des-monats/,180,180 [approx] https://www.sfg.at/ansiedeln-und-vernetzen/impulszentren/ :: SFG. Weitere Informationen Impulszentrum Grambach Das Impulszentrum Grambach ist ein attraktiver Standort für Wachstumsbetriebe im Hochtechnologiebereich. 31 hochinnovative Unternehmen mit rund 180 MitarbeiterInnen bilden hier einen starken Innovationsmotor. Weitere Informationen Impulszentrum Lebring Das Impulszentrum Lebring setzt mit seinen Schwerpunkten Food- und Lebensmitteltechnologie sowie Auto || 180 [exact] https://www.sfg.at/ansiedeln-und-vernetzen/impulszentren/ :: Weitere Informationen Impulszentrum Grambach Das Impulszentrum Grambach ist ein attraktiver Standort für Wachstumsbetriebe im Hochtechnologiebereich. 31 hochinnovative Unternehmen mit rund 180 MitarbeiterInnen bilden hier einen starken Innovationsmotor. Weitere Informationen Impulszentrum Lebring Das Impulszentrum Lebring setzt mit seinen Schwerpunkten Food- und Lebensmitteltechnologie sowie Auto,2
Stieglmayer Gebäudeverwaltung e.U.,http://www.stieglmayer.at/,stieglmayer.at,,,,,0
Stiller & Hohla Immobilientreuhänder GmbH,http://www.stiller-hohla.at/,stiller-hohla.at,200,https://stiller-hohla.at/ | https://stiller-hohla.at/team/,,,0
STRABAG Property and Facility Services GmbH,http://www.strabag-pfs.at/,strabag-pfs.at,200,https://www.strabag-pfs.com/at | https://www.strabag-pfs.com/at/ueber-uns-at | https://www.strabag-pfs.com/at/ueber-uns-at/unsere-unternehmensgruppe-at | https://www.strabag-pfs.com/at/karriere-at,1400,"1400 [over] https://www.strabag-pfs.com/at/ueber-uns-at :: nftsorientiert. Unsere größte Stärke? Qualifizierte Mitarbeitende, die täglich ihr Know-how und ihre Leidenschaft für innovative Gebäudelösungen einbringen. STRABAG PFS Österreich in Zahlen Mehr als 1.400 Beschäftigte Gesamtleistung € 97,2 Mio. (Stand 2025) 9 Bundesländer 11 Standorte Nachhaltigkeit © Dee karen/stock.adobe.com Mehr erfahren Unsere Vision © Dmitrii Kotin/stock.adobe.com Mit Building Solut || 1400 [exact] https://www.strabag-pfs.com/at/ueber-uns-at :: tiert. Unsere größte Stärke? Qualifizierte Mitarbeitende, die täglich ihr Know-how und ihre Leidenschaft für innovative Gebäudelösungen einbringen. STRABAG PFS Österreich in Zahlen Mehr als 1.400 Beschäftigte Gesamtleistung € 97,2 Mio. (Stand 2025) 9 Bundesländer 11 Standorte Nachhaltigkeit © Dee karen/stock.adobe.com Mehr erfahren Unsere Vision © Dmitrii Kotin/stock.adobe.com Mit Building Solut",2
Stüger Immobilientreuhänder e.U.,http://www.stueger.com/,stueger.com,200,https://www.stueger.com:443/ | https://www.stueger.com:443/team | https://www.stueger.com:443/geschichte,,,0
Susanna Pichl-Patak e.U.,http://www.immo-pichl.at/,immo-pichl.at,200,https://www.immo-pichl.at/,,,0
Technopark Raaba Projektentwicklung GmbH,https://www.technopark-raaba.com/,technopark-raaba.com,200,https://technopark.town/,,,0
Terra Immobilien Gesellschaft m.b.H.,http://www.terrainternational.at/,terrainternational.at,200,http://www.terrainternational.at/,,,0
TFM Bau GmbH,https://tfm-bau.at/,tfm-bau.at,200,https://tfm-bau.at/ | https://tfm-bau.at/%C3%BCber-uns.html | https://tfm-bau.at/%C3%BCber-uns/pinnwand/aktuelle-jobs.html | https://tfm-bau.at/%C3%BCber-uns/pinnwand/karriere-mit-lehre.html,,,0
Thomann & Partner Immobilienverwaltung KG,http://www.thp.co.at/,thp.co.at,200,https://www.thp.co.at/ | https://www.thp.co.at/unternehmen-leistungen-team/,,,0
Thomas Josef Grasl,http://www.grasl-immobilien.at/,grasl-immobilien.at,200,https://www.grasl-immobilien.at:443/de | https://www.grasl-immobilien.at:443/de/unternehmen | https://www.grasl-immobilien.at:443/de/team,,,0
Thomas Priemayer,http://www.radunsky.at/,radunsky.at,200,http://www.radunsky.at/,,,0
Tieber Immobilien GmbH,http://tieberimmo.at/,tieberimmo.at,200,https://www.tieberimmo.at,,,0
TLV Tiroler Liegenschaftsverwaltung Gesellschaft m.b.H.,http://www.tiroler-liegenschaftsverwaltung.at/,tiroler-liegenschaftsverwaltung.at,200,https://tiroler-liegenschaftsverwaltung.at/ | https://tiroler-liegenschaftsverwaltung.at/ueber-uns/,,,0
Tobias Josef Griesshofer,http://www.griesshofer.at/,griesshofer.at,200,https://www.griesshofer.at/,,,0
TOP SPEED Immobilien e.U.,http://www.top-speed.at/,top-speed.at,200,https://www.top-speed.at/ | https://www.top-speed.at/jobs/,,,0
Traunmüller Realitäten GmbH,https://tr.immo/,tr.immo,200,https://tr.immo/,,,0
TULA Real Service GmbH,http://www.tula-real.at/,tula-real.at,200,https://www.tula-real.at:443/ | https://www.tula-real.at:443/firmengeschichte,2023,"2023 [exact] https://www.tula-real.at:443/firmengeschichte :: d Firmen-E-Bike sind alle Mitarbeiter noch schneller beim Kunden 2020 Erweiterung der IT-Infrastruktur, Modernisierung Voip-Telefonanlage, Einrichtung von Home-Office-Möglichkeiten für alle Mitarbeiter 2023 Umstellung Fuhrpark unter dem Motto ""Elektromobilität statt Diesel"" 2024 Digitalisierungsoffensive - Erweiterung eVersand-System und digitales Belegarchiv 2025 Umbenennung der TULA Realität",1
UBM Development AG,http://www.ubm.at/,ubm.at,200,https://www.ubm-development.com/ | https://www.ubm-development.com/company/ | https://www.ubm-development.com/careers/ | https://www.ubm-development.com/company/,,,0
UBM Development Österreich GmbH,http://www.strauss-partner.com/,strauss-partner.com,200,https://www.ubm-development.com/ | https://www.ubm-development.com/company/ | https://www.ubm-development.com/careers/ | https://www.ubm-development.com/company/,,,0
UK Immobilien GmbH,https://www.ukimmobilien.at/,ukimmobilien.at,200,https://www.ukimmobilien.at/ | https://www.ukimmobilien.at/%C3%BCber-uns,,,0
UNI-Real Estate GmbH,https://www.uni-real.at/,uni-real.at,200,https://www.uni-real.at/ | https://www.uni-real.at/team | https://www.uni-real.at/team/salesteam | https://www.uni-real.at/team/officeteam,,,0
UniCredit Leasing (Austria) GmbH,http://www.ba-ca-leasing.com/,ba-ca-leasing.com,ERR,,,,0
Ursula Zeller,http://www.immo-zeller.at/,immo-zeller.at,200,https://immo-zeller.at/,,,0
Verein zur Förderung der Expertis Gruppe - BBRZ BFI FAB,http://www.expertis.at/,expertis.at,200,https://www.expertis-gruppe.at | https://www.expertis-gruppe.at/jobs/,3300,"3300 [exact] https://www.expertis-gruppe.at :: g, Integration und Rehabilitation ermöglichen wir Menschen ein selbstbestimmtes Leben und sichern den Fachkräftebedarf der Wirtschaft.“ Struktur und Organisation 138 Standorte in Österreich 3.300 Mitarbeiter:innen 3 strategische Geschäftsbereiche 450 europäische Netzwerkpartner:innen Menschen und Leistungen 37.795 Kund:innen 49.645 Kund:innen 29.405 Kund:innen Unsere Auftraggeber Expertis Gruppe Muld || 3 [exact] https://www.expertis-gruppe.at :: egration und Rehabilitation ermöglichen wir Menschen ein selbstbestimmtes Leben und sichern den Fachkräftebedarf der Wirtschaft.“ Struktur und Organisation 138 Standorte in Österreich 3.300 Mitarbeiter:innen 3 strategische Geschäftsbereiche 450 europäische Netzwerkpartner:innen Menschen und Leistungen 37.795 Kund:innen 49.645 Kund:innen 29.405 Kund:innen Unsere Auftraggeber Expertis Gruppe Mulden",2
VerwaltungsGmbH Pruckner,http://www.verwaltungsgmbh.at/,verwaltungsgmbh.at,200,http://www.verwaltungsgmbh.at/,,,0
vimmowo gmbh,http://www.vimmowo.at/,vimmowo.at,200,https://vimmowo.at/ | https://vimmowo.at/kontakt/,,,0
Vita Liegenschaftsverwaltungs GmbH,http://www.vita-immobilien.at/,vita-immobilien.at,200,http://www.vita-immobilien.at/,,,0
VIV Immobilien Verwaltung & Vermarktung GmbH,https://www.vivimmobilien.at/,vivimmobilien.at,,,,,0
Viva Domus Real Estate GmbH,https://viva-domus.at/,viva-domus.at,200,https://viva-domus.at/ | https://viva-domus.at/ueber-uns,,,0
VIVADO Immobilientreuhand GmbH,https://www.vivado-immobilien.at/,vivado-immobilien.at,200,https://vivado-immobilien.at/,,,0
